language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=12.81 s (286.0 files/s 57959.2 lines/s)"
reStructuredText,./nova/doc/source/admin/cells.rst,265,290,595
Python,./nova/nova/volume/cinder.py,161,219,594
Python,./nova/nova/tests/unit/virt/libvirt/test_imagecache.py,164,48,590
Python,./nova/nova/virt/libvirt/vif.py,139,153,585
JSON,./nova/doc/api_schemas/network_data.json,0,0,580
SVG,./nova/doc/source/_static/images/rpc-rabt.svg,2,1,578
Python,./nova/nova/tests/unit/api/openstack/compute/test_server_metadata.py,114,20,570
Python,./nova/nova/tests/unit/pci/test_devspec.py,92,47,569
Python,./nova/nova/tests/unit/compute/test_host_api.py,59,69,566
Python,./nova/nova/tests/unit/objects/test_fields.py,163,17,564
reStructuredText,./nova/releasenotes/source/newton.rst,426,173,555
Python,./nova/nova/pci/stats.py,149,371,553
Python,./nova/nova/tests/functional/libvirt/test_vgpu.py,107,184,553
Python,./nova/nova/api/openstack/compute/views/servers.py,90,203,551
Python,./nova/nova/tests/unit/compute/test_provider_tree.py,76,102,550
Python,./nova/nova/tests/functional/db/test_aggregate.py,115,19,548
Python,./nova/nova/api/openstack/wsgi.py,193,205,540
Python,./nova/nova/db/api/migrations/versions/d67eeaabee36_initial_version.py,43,21,539
Python,./nova/nova/notifications/objects/instance.py,117,163,535
Python,./nova/nova/tests/unit/compute/test_pci_placement_translator.py,75,43,534
Python,./nova/nova/tests/unit/objects/test_image_meta.py,88,67,522
Python,./nova/nova/api/metadata/base.py,137,89,520
Python,./nova/nova/tests/unit/test_hacking.py,145,416,519
Python,./nova/nova/hacking/checks.py,248,356,516
Python,./nova/nova/tests/unit/api/openstack/compute/test_attach_interfaces.py,78,29,508
Python,./nova/nova/tests/functional/test_servers_provider_tree.py,90,165,507
Python,./nova/nova/tests/unit/storage/test_rbd.py,102,92,506
Python,./nova/nova/tests/unit/pci/test_request.py,71,44,499
Python,./nova/nova/tests/unit/test_policy.py,63,40,494
Python,./nova/nova/tests/unit/api/openstack/compute/test_migrate_server.py,111,19,493
Python,./nova/nova/tests/unit/api/openstack/compute/test_keypairs.py,101,15,491
Python,./nova/nova/tests/unit/api/openstack/compute/test_limits.py,98,39,489
Python,./nova/nova/objects/flavor.py,99,71,488
Python,./nova/nova/virt/libvirt/guest.py,158,324,488
Python,./nova/nova/virt/vmwareapi/volumeops.py,87,99,487
Python,./nova/nova/network/security_group_api.py,107,114,486
Python,./nova/nova/tests/unit/api/openstack/compute/test_simple_tenant_usage.py,95,38,486
Python,./nova/nova/test.py,195,340,484
Python,./nova/nova/virt/libvirt/migration.py,159,204,484
Python,./nova/nova/tests/functional/compute/test_resource_tracker.py,77,164,480
Python,./nova/nova/tests/unit/virt/zvm/test_driver.py,64,15,478
Python,./nova/nova/tests/unit/objects/test_service.py,76,17,476
Python,./nova/nova/conf/libvirt.py,290,898,472
Python,./nova/nova/tests/unit/test_manila.py,70,42,470
Python,./nova/nova/tests/unit/api/openstack/test_common.py,101,57,469
Python,./nova/nova/tests/unit/api/openstack/compute/test_flavor_manage.py,93,40,464
Python,./nova/nova/objects/quotas.py,75,100,463
Python,./nova/nova/tests/unit/objects/test_block_device.py,96,43,461
Python,./nova/nova/virt/vmwareapi/driver.py,103,181,459
Python,./nova/nova/tests/unit/objects/test_flavor.py,82,45,448
Python,./nova/nova/tests/unit/test_fixtures.py,97,88,445
Python,./nova/nova/compute/pci_placement_translator.py,108,234,442
Python,./nova/nova/tests/unit/api/openstack/compute/test_versions.py,63,20,436
Python,./nova/nova/virt/libvirt/blockinfo.py,164,194,425
Python,./nova/nova/block_device.py,150,124,421
Python,./nova/nova/tests/unit/api/openstack/compute/test_remote_consoles.py,70,14,421
SVG,./nova/doc/source/_static/images/rpc-flow-2.svg,2,1,420
Python,./nova/nova/tests/functional/db/test_instance_mapping.py,77,111,420
Python,./nova/nova/objects/pci_device.py,80,149,419
Python,./nova/nova/objects/aggregate.py,101,71,418
Python,./nova/nova/tests/unit/test_context.py,82,58,416
Python,./nova/nova/tests/functional/db/test_build_request.py,104,22,415
Python,./nova/nova/policies/servers.py,18,61,413
Python,./nova/nova/tests/unit/accelerator/test_cyborg.py,78,39,412
Python,./nova/nova/objects/instance_group.py,81,100,410
Python,./nova/nova/tests/functional/libvirt/base.py,58,88,406
Python,./nova/nova/tests/unit/test_notifications.py,96,35,405
Python,./nova/nova/tests/unit/virt/libvirt/volume/test_mount.py,128,140,405
Python,./nova/nova/virt/libvirt/utils.py,130,263,401
Python,./nova/nova/tests/unit/virt/libvirt/volume/test_quobyte.py,90,19,400
reStructuredText,./nova/doc/source/admin/pci-passthrough.rst,178,176,399
Python,./nova/nova/tests/unit/notifications/objects/test_notification.py,73,26,398
Python,./nova/nova/tests/unit/api/openstack/compute/test_migrations.py,56,52,397
Python,./nova/nova/tests/unit/matchers.py,111,76,396
Python,./nova/nova/scheduler/manager.py,99,318,393
Python,./nova/nova/tests/functional/api_sample_tests/test_migrations.py,33,28,392
Python,./nova/nova/tests/unit/virt/libvirt/test_machine_type_utils.py,41,30,392
Python,./nova/nova/tests/functional/api/client.py,125,69,388
Python,./nova/nova/tests/functional/libvirt/test_numa_live_migration.py,99,185,388
Python,./nova/nova/tests/functional/libvirt/test_report_cpu_traits.py,91,137,387
Python,./nova/nova/tests/functional/test_routed_networks.py,52,90,387
Python,./nova/nova/tests/unit/api/openstack/compute/test_images.py,50,22,385
Python,./nova/nova/tests/functional/api_samples_test_base.py,62,102,383
Python,./nova/nova/tests/unit/virt/vmwareapi/test_ds_util.py,69,33,383
Python,./nova/nova/objects/service.py,67,291,382
Python,./nova/nova/tests/unit/objects/test_instance_numa.py,92,101,382
Python,./nova/nova/tests/unit/test_rpc.py,107,24,382
Python,./nova/nova/tests/functional/libvirt/test_evacuate.py,139,132,381
Python,./nova/nova/tests/fixtures/cinder.py,66,79,374
Python,./nova/nova/network/model.py,126,129,372
Python,./nova/nova/tests/unit/objects/test_numa.py,61,22,372
Python,./nova/nova/tests/unit/compute/test_provider_config.py,51,36,371
Python,./nova/nova/tests/unit/objects/test_instance_action.py,44,23,371
Python,./nova/nova/virt/disk/api.py,140,163,367
Python,./nova/nova/tests/functional/compute/test_instance_list.py,83,112,366
INI,./nova/tox.ini,31,0,365
Python,./nova/nova/tests/unit/network/test_security_group.py,52,16,364
reStructuredText,./nova/doc/source/admin/cpu-topologies.rst,205,254,363
Python,./nova/nova/conductor/tasks/live_migrate.py,77,174,362
Python,./nova/nova/tests/unit/api/openstack/compute/test_instance_actions.py,67,34,362
Python,./nova/nova/tests/unit/pci/test_utils.py,56,15,359
Python,./nova/nova/tests/unit/api/openstack/compute/test_shelve.py,48,44,358
Python,./nova/nova/virt/zvm/driver.py,72,27,358
reStructuredText,./nova/doc/source/admin/remote-console-access.rst,185,83,356
Python,./nova/nova/api/openstack/compute/hypervisors.py,67,112,356
Python,./nova/nova/objects/compute_node.py,58,137,356
